微博id,微博正文,发布时间,点赞数,转发数,评论数
N1KgFuoIc,兄弟姐妹们，最近不只一个甲方偷偷跟我反馈，说他们和我合作的商业内容因为我微博头像的问题，结案差点没过，主要原因是我这个头像看起来不像科技数码博主，有的甲方大领导不认识我，以为底下的人投放错了博主，他们得花时间解释这件事。他们建议我换一个比较像科技数码博主的头像，可能更有利于我的账号发展，我觉得他们说的有一定道理，准备换回这张照片，你们觉得这张像科技数码博主吗？ 原图 ,2023-05-22 11:39,3853,13,711
N1BOT89SS,这次来唐山，在很多地方都可以看到类似的标语，感觉整座城市都在努力展现热情好客的一面，唐山本地的朋友聊天的时候也会主动说，唐山这个城市过去因为一些事情处于风口浪尖，现在他们需要加倍努力才有可能消除大家对它的刻板印象。接触后才知道，原来网上的玩梗他们都知道，甚至还会自我调侃，在他们的饭桌上一定能保证我们的安全，让我们放心大胆喝。 http://t.cn/R2WxXZe 显示地图 原图 ,2023-05-21 14:08,370,7,107
N1cijvdmX,#一年体检一次真的够吗# #华为手表60s做10项健康微体检#自从收到了华为 WATCH 4星球系列之后，我就特别想大家问我现在几点了。并且这次我们还一次性收到了6款，这就叫排面！为了不辜负这么好看的手表，我和@小晴kiwa 去给大家拍了几组时尚大片，欢迎大家收看趣时尚 X 华为 WATCH 4 系列特别节目~ http://t.cn/A6Ne0vDG ,2023-05-18 21:10,1356,3316,1090
N1a8mdbb8,#618买旗舰手机如何不踩雷#大家有没有发现，个别新机发布后部分配置还不如前代，出现快充降级，屏幕混用亦或则是闪存缩水的现象，希望随着行业的发展和进步，这种情况能够彻底消失。即将发布的iQOO Neo8 Pro就做得很不错，性能配置够顶，整体配置全面均衡，在芯片、存储、屏幕、充电、续航这五个核心配置都达到了旗舰水准，真旗舰就应该更强更Pro。 [组图共3张] 原图 ,2023-05-18 15:40,422,2,47
N0Td8vKfN,来返图了，今晚第一次叫大厨上门做家宴。费用方面，大厨800块，会所包厢1000块，厨房300块，海鲜买了2400块，青菜豆腐猪肉鸡肉辅料等等买了600块，我的总花费5100块。最大的感受有两点，第一，上菜慢菜色没有饭店好。第二，我的兄弟们并不介意这些，都说我亲自买菜亲自叫厨师亲自定场地亲自上菜让他们很感动。然后就要重点批评一下志斌了，其他兄弟们带了几瓶茅台好几万块，志斌什么也没带但是拼命喝，没一会就在阳台糊了。。。 [组图共16张] 原图 ,2023-05-16 20:35,1079,27,405
N0QRbmSL9,今天百忙之中抽空来帮志斌看一下他家的工地，我一进门就发现了不对劲的地方，志斌把客厅旁的公卫砸掉了，说是要做成入户玄关，但是这样就没有公卫了，剩下两个卫生间一个在他房间，另外一个在崽崽房间，我问他，如果我来你家喝酒想上厕所怎么办？去你房间和崽崽房间感觉都不太好啊。他停顿想了一下说：你可以去楼下商场的厕所。这个家我是不会来了。 [组图共4张] 原图 ,2023-05-16 14:35,1274,18,334
N0PrJmLg1,#你会购买新形态数码产品吗# 随着科技的发展，这几年市场上出现了像是折叠屏手机、VR眼镜、二合一笔记本等新形态数码产品，新形态产品突破想象，把不可能变成可能，让大家都能享受到科技带来的便利。在5.18日华为夏季全场景新品发布会上即将发布的华为MateBook E二合一笔记本，又有新的技术突破！除了性能和续航的提升，听说还会支持鸿蒙特性，超级终端、超级中转站、分布式通信等，移动应用引擎也会升级，打破生态壁垒，实现硬件生态和软件生态二合一，智慧化体验更进一步。二合一产品轻薄便捷，随时随地移动办公，闲暇时分还能当平板触控娱乐使用，能适应多种场景，大家一起来聊聊，#笔记本终极形态是二合一吗#？ [组图共9张] 原图 ,2023-05-16 11:00,88,2,49
N0xOl3gcG,今天母亲节，看到刘欣给她妈妈打电话，两个人闲聊瞎扯十几分钟，有时候我觉得女生在和父母沟通这方面是有天然优势的，我就不太行，长大以后和我妈妈话变少很多，春节的时候她还半开玩笑地和刘欣吐槽，说我小时候学校发生什么事，生活中有什么烦恼都会和他说，后来做生意以后和她越来越不说话了，她多问几句，我还会没耐心，不愿意给她解释。我自己是反省过这个问题的，确实不知道怎么和她深聊我生意上朋友间的事情，主要是给她解释清楚我的一些行为动机和公司决策很费劲，比如她前几天打电话问我，为什么自己有别墅不住，要每个月花4.6万在外面租房子这件事，我发现我很难给她解释清楚。所以出现的情况就是我和我妈在一起，她看我愁眉苦脸，问我怎么了，我只能欲言又止说，没什么。长期这样子就给她形成了我不愿意和她分享生活的印象，和小时候我对她的依赖差别很大。当然了，除了这些比较难聊的事情外，其它的家长里短我们俩聊的还是挺融洽的，没什么问题，母子关系很好，我现在的策略是比较复杂比较肉麻的事情和问候就让刘欣做，她比我有耐心也比我更在行。大家庭的维护分工方面，总结下来就是她负责温情，我还是继续负责理智。 ,2023-05-14 14:06,705,10,141
N0xfiwhKV,最近一直在拿华为P60 Pro当备用机使用，发现了一些隐藏的小彩蛋。其中一个就是北斗卫星消息，刚好今天是母亲节，就用华为的北斗卫星消息给妈妈发一段祝福。如果有用#华为P60#系列、#华为MateX3#或者#华为nova11# Ultra的同学也可以尝试一下，他们都支持双向北斗卫星消息，不管是否身处没有信号的区域，不管妈妈用什么品牌的手机，都可以收到，而且她还可以回复你。随时随地给她报个平安，算是给妈妈的一个小惊喜。#不断网的华为手机# [组图共9张] 原图 ,2023-05-14 12:40,299,8,72
N0oLH9BUe,拼多多百亿补贴周年庆来袭！618提前享！点击【http://t.cn/A6NuF8b3】即领最高500元券包！iPhone14系列最高直降2100元，更有电脑超级加补季，叠券折上折！数码好价正当时！领券小tip：拼多多APP搜索【88503】后点击最上方图片也可领券【必买尖货即刻收藏！领券后抢购】苹果专场：http://t.cn/A6NuF8GGiPhone 14 Pro Max：7029元起！最高直降2100元！http://t.cn/A6NuF8GG想买iPhone 14 Pro Max的朋友抓紧机会了，2000nits 的屏幕峰值亮度，强劲的A16仿生芯片，4800万像素的主摄，解锁影像新体验。Apple Watch S8：2399元起 http://t.cn/A6NuF8qZApple Watch S8提升还是挺明显的，支持车祸检测，低功耗模式等功能，补贴后的价格很香，买它。iPad Pro 12.9英寸 M2：8369元起  http://t.cn/A6NuF8qj12.9英寸大屏视觉效果直接拉满！搭载的M2芯片十分强大，不管是追剧还是玩游戏，体验都直接拉满。安卓专场：http://t.cn/A6NuF854一加 Ace 竞速版：1699元起 http://t.cn/A6NuF85p天玑8100-MAX保证了机器的流畅度，还支持120Hz六档变速刷新率，还是LCD护眼屏。OPPO A1 Pro：1389元起 http://t.cn/A6NuF8t7采用1亿像素，随手拍都好看，屏幕采用高端柔性屏，120Hz刷新率，关键是下巴只有2.32mm。三星 Galaxy S23 Ultra：7779元起 http://t.cn/A6NuF8f1屏幕，相机，处理器都是顶级的，还有漂亮的外观，系统流畅度也跟上来了，安卓机皇实至名归。电脑专场：http://t.cn/A6NuF86T联想拯救者Y9000P：8799元起 http://t.cn/A6NuF89R联想拯救者Y9000P搭载i5-13500HX ＋RTX4060，屏幕采用2.5k 240Hz，打游戏更爽。神舟战神 S8D6 游戏本：5398元起 http://t.cn/A6NuF80h神舟战神 S8D6本身性价比就非常高了，补贴后RTX4060售价不到6000，你敢信。如果正文链接里的低价抢完了，可以点【http://t.cn/A6NuF8b3】进入百亿补贴搜补货！抢到即赚，剁手前先来拼多多比价！ [组图共9张] 原图 ,2023-05-13 15:05,130,42,60
N0nsubOC8,#只有妈妈才能够解锁的技能#母亲节给妈妈准备什么礼物比较好？作为数码博主，我和身边的小伙伴从智能手机看到智能手表，生怕选了一个妈妈眼中的“浪费钱”礼物，最后选中了一款智能门锁，这类智能家居产品的好处就是可以解放双手且具有较长的使用寿命，可是说是实用主义者的首选了。妈妈上了年纪后，经常会出现出门“忘记带钥匙”的情况，一旦忘带钥匙，妈妈们有家不能回，往往会打电话给我们求助，正在工作的上班族就遇到了难题，家中子女均在外头上班，远水也救不了近火。作为数码博主，我选择了一款华为智能门锁SE猫眼版来解决这个难题，如果使用智能门锁，忘带钥匙或忘记密码都没关系，华为智能门锁SE猫眼版支持指纹解锁等多种开锁方式，还支持全天候实时监测门外动态，智能抓拍异常状况，时刻守护居家安全。同时支持语音备忘录功能，可以将出门总是忘记的事情录音，出门时候门锁就会自动提醒。出门在外，我们无法在父母忘记带钥匙时给她们开门，但是我们可以将这个智能时代带来的好产品送给她们，就像小时候她们总是把好的东西给我们一样。#在哪一瞬间读懂了妈妈的爱# [组图共4张] 原图 ,2023-05-13 11:45,159,4,69
N0h6WjG3T,今天来#天台一号# 民宿监工，目前还在砌砖和做木工，进度总体说还是比较慢。晚上我请包工头来楼下很出名的新发茶餐厅吃饭，我语重心长地和他进行了一次开诚布公的谈话，我的疑问是，按这个进度国庆会不会影响我赚钱。他思考了一会跟我说，没有什么意外的话应该问题不大，接下去的项目都是比较快的。我还是不放心，再三叮嘱，一定要加快进度，一个民宿装修花了两年，传出去会被笑死。我正说着，他示意我等一下，他接个电话，然后我就听到他在紧罗密布地安排另一个工地的活。。。听起来也是个大工程。嗯，应该问题不大。 [组图共6张] 原图 ,2023-05-12 19:35,431,13,222
N06Pv4P0R,#手机行业还能怎么卷#要说什么行业最卷？手机行业当属其中之一。国内手机市场经过多年的激烈竞争，进入了“VO荣米”的新格局时代，各大厂家也都聚焦差异化赛道，卷影像，卷续航，卷生态，积极应对行业从高速发展期转向成熟期，走出自己的发展之路，赢得了市场的认可。2023刚开年，可以看到无论是影像旗舰，还是折叠屏旗舰都成为了猛卷的对象。影像旗舰OPPO Find X6系列、华为P60系列、小米13 Ultra与vivo X90系列一较高下，华为Mate X3、vivo X Fold2、vivo X Flip入场开始进一步卷折叠屏。其实卷确实最后得益的是用户，以vivo为例子，在影像、设计、系统和性能上持续全面发力，提高产品的体验。蓝厂知道只有回归用户，采取差异化的产品战略，创造新的市场，才能避开“内卷”。或者说是用独特的优势，让行业的卷，卷无可卷。具体我讲两个例子，大家一起感受下。一个是vivo X90 Pro+上的1英寸IMX989大底蔡司光学镜头加上自研芯片V2，最近系统更新上还增加了影像风格鲜明的Demo X模式，给了大家带来更好的影像体验。另外超声波3D广域指纹等，都做到了行业前列。另一个，则是近期最新上市的vivo X Fold2折叠屏，更平整的屏幕、性能、自研的航空级水滴铰链，3D 超声双屏幕指纹识别，多平台文件互传等功能，这个要卷的话确实得下点功夫了。未来，手机一定是最重要的终端设备，各家厂商也会继续内卷，只要是能让用户感受到价值，我支持它继续卷下去。最后聊一下，大家是怎么看待手机厂商的内卷行为的呢？ [组图共2张] 原图 ,2023-05-11 17:25,510,5,47
N05ZX4whh,今天回来把米家全屋智能检查一下，之前断线的断线，没电的没电，开关坏了几个一直没有弄，现在要当民宿出租了，不弄不行，还把复杂的自动感应开关灯等联动都关掉了，怕客人到时候不会用，被智能家居搞疯。另外就是之前灯的路数弄太多了，开关一大堆，感觉得贴个标签上去写好是哪个灯的开关，刘欣的意思是这样很丑，还不如让客人自己摸索，我的意思是丑也比到时候客人一直找开关强，如果找不到还得联系我们问，浪费时间和精力。我觉得她还是缺乏一点运营民宿的服务思维。 [组图共7张] 原图 ,2023-05-11 15:18,191,5,110
N05c1uWhg,就在刚刚，iQOO Neo8 Pro官宣首发搭载天玑9200+，性能方面完全不用担心了， 根据昨天联发科发布会的数据，天玑 9200+ 的CPU和GPU性能较上⼀代都有明显提升，超大核CPU性能提升10%，GPU峰值频率提升可达17%，安兔兔跑分高达136万＋，轻松玩转大型游戏。iQOO Neo8 Pro除了首发天玑9200+，还有自研芯片 V1＋加持，影像表现和游戏体验都能更进一步，看来这次是有效升杯啊，新品稳了，坐等23号发布！ [组图共6张] 原图 ,2023-05-11 13:15,324,2,25
MFCgS9ULU,兄弟们，我搬家到市区以后，感觉干劲更足了，每天都想去上班，今天没去是因为天台排水堵了，需要疏通，现在决定媒体部门继续扩招。[奋斗]这次招熟手，有工作经验和作品的优先，两名主笔，两名剪辑摄影，一起玩转数码和电动汽车。工作内容：主笔：有成熟作品的优先。节目策划，定选题，写视频脚本。剪辑摄影：同时会剪辑和拍摄的优先，长视频和竖版短视频都可以，除了技术外还需要有一定的网感，剪辑出节奏感好的视频。工作地点：深圳龙岗坂田。简历带上期待薪资发我们邮箱，一起做大做强。简历发送邮箱：937090775@qq.com ，我们看到后会尽快回复。 http://t.cn/A6ARjIvK 显示地图 [组图共3张] 原图 ,2023-05-08 18:05,446,9,90
MFsljBE1j,http://t.cn/R3lIqzA 我的评分：吉利银河送了我司4张《银河护卫队3》的票，我带上公司财务两位同事一起观影，其中@小美女木木子 看完以后问我们有没有哭，她说太好哭了，我虽然没哭，但是好几处有点哽咽，这部片子我能给到4星半，把银护成员间的友情描绘得很动人。我们看电影之所以会感动，就是因为电影里有我们内心向往的东西，有的人向往爱情，有的人向往亲情，有的人向往友情，这部片子把朋友或者说团队间的互帮互助表现得很让人羡慕，他们有事是真上，人生得一知己本就不易，何况一下得好几个。漫威电影讲点这种简单的小情小爱还是很好看的，别太剑走偏锋就问题不大，综合评价就是有笑有泪非常好看，推荐给大家。 [组图共2张] 原图 ,2023-05-07 16:49,177,2,41
MFgtVv7SS,刚才睡了一个回笼觉，做梦的时候知道自己在做梦，然后我就特意观察梦里的细节，好真实啊，比如我看到一副扑克牌，特意凑近了看里面的花色和背景条纹都清清楚楚，然后我就试着操纵梦里的故事走向，卧槽，真的可以为所欲为，感觉像上帝一样为所欲为，梦里面的我都震惊了，我可以凭空想象出人物，场景，行为。。。做任何你平时做不到和不敢做的事情，巨真实，我们的大脑真的太强了。已经开始期待下次做梦的时候知道自己是在做梦了。 ,2023-05-06 10:37,142,2,81
MFaHiiXsi,开始唱《青花瓷》了，换成全是圆锥形铁钉的衣服，银黄相间，就是看起来像刺猬的那种衣服，你们懂的，嗓音感觉还不错，唱这首歌没有压力，副歌高潮部分没有破音，他现在往我这边走了，话筒交给我们大合唱了，从「天青色等烟雨，而我在等你」这句开始的，我有点激动唱歌先，待会更新。 http://t.cn/RLWfHQT 显示地图 ,2023-05-05 19:53,371,7,82
MFaBrulSh,艹艹艹，周杰伦上场了，但是现场网络巨卡，我的iPhone带图片和视频的微博都发不出去，我用文字给大家描述一下现场的情况。第一首歌唱《半兽人》，穿的衣服全都是金色亮片盔甲，头发不是翘的，是早期那种刘海发型，跳舞的动作跟伴舞比幅度不是很大，但是很努力，看起来不胖，眼神一直在偷看提词器，现场大概就是这个样子。。。 http://t.cn/RLWfHQT 显示地图 ,2023-05-05 19:39,465,25,136
MF7pW0ikh,租房遇到两件纠结的问题，一个是我这房子转租来的，原租户直接年付租金给房东了，如果我想和房东直签，就得一次性付房租7.5个月加押金两个月，总的41.85万，如果想要月付租金得和转租客签，押金8.6万也是给他。。。中介说转租客只是搬到楼下了，他会合同给我规避好风险，另外租得起一年50几万房子的人也不会贪这点小钱，叫我不用担心押金。我之前被坑过押金，隐约有些担心，但是一次性付41.85万的话又感觉占用资金，没啥必要。这个你们会怎么选？还有就是转租客有一套沙发茶几，说1.7万买的，要转卖我6000块，这个还算比较值的吧？ [组图共3张] 原图 ,2023-05-05 11:32,893,23,374
MD1Y6baEn,#趣体验# 历经一周168小时的疯狂实测，集齐 2023 年主流的小屏旗舰，最后我把最佳小屏旗舰投给了——它？ 这是趣评测有史以来数据测试量最大、耗时最长的一次视频制作，三星S23/小米13/魅族20/iPhone14同台竞技只为了帮你选出最适合你的那个小屏旗舰！ #为什么还有这么多人喜欢小屏旗舰# http://t.cn/A6NJWtqI ,2023-04-21 18:00,247,89,75
MCQqaegwH,「趣评测商城」又要卖车啦！这次是问界M5 EV拂晓粉，只要21.99万。前几天余总推出了问界M5高阶智驾版，辅助驾驶能力大升级，为了支持@詹志斌同学 的搞车大业，现在就把买了5个月的车子便宜卖了，腾指标给他升级成最新款问界M5。车子去年11月27日提车，那时候全新价格还需要31.98万，现在我去商城看了一下同款同配置是29.98万，我这辆车子几个月时间总共跑了7000多公里，无任何事故，除了图5左边车头有一点点不可避免的小剐蹭，总体来说问题不大。保险买的全险，剩下的半年多免费送，资料手续齐全，私家一手车，全程用车记录在微博上都能找得到，可以放心入手。价格明盘21.99万，大家有需要的可以联系我们淘宝客服看车，地点就在我们公司停车场，手慢拍大腿，错过不再有。#趣评测三百万买车计划# http://t.cn/A6ARjIvK 显示地图 [组图共9张] 原图 ,2023-04-20 12:36,361,8,158
MCI06l78M,#上海车展超强智能汽车# #2023上海新能源车展# 今年上海车展真是亮点频传，就拿在国家会展中心6.1号馆6A02展位全新亮相的问界M5智驾版来说，这款车革新了不少人对智能驾驶的想象。搭载了“HUAWEI ADS华为高阶智能驾驶系统”和“HarmonyOS 3系统”之后，这台车成为新一代双智天花板。这套辅助驾驶甩掉了对高精地图的依赖，一切操作基于现场判断，判断力明显比其他车型更准，就比如最难解决的“鬼探头”，在路边停好的一排车中突然冲出一个人或者一只狗，问界M5智驾版都能及时发现并做出比人类大脑反射更快的刹停，这都要得益于华为技术和高精硬件的支持，这样的辅助智能也让人们对未来的智能驾驶充满期待。 http://t.cn/A6NMUOlY ,2023-04-19 15:10,56,20,16
MCHHQ1Ibn,小米电视画质“天花板”——小米电视大师86英寸Mini LED昨天，小米发布了小米电视大师86英寸Mini LED，刚好我的好兄弟雷总寄给我一台，让我提前体验了下。首先，直观感受体验就是大、整洁！86英寸的大屏幕，看起来很带感！磁吸式理线盒能够收纳杂乱的线材，让背面一体性增强，美观程度更高。重点我们还是放在屏幕体验上，小米电视大师86英寸Mini LED使用了一块4K 144Hz的屏幕，画质十分清晰细腻，搭载自研的大师画质引擎，画质表现可以说有了质的飞跃。在全局控光、对比度增强、动态清晰等加持下，屏幕色彩表现丰富自然，视觉体验真的没话说。最重要的还是它采用QD-Mini LED和1080级分区背光模组，相比于传统的LCD电视，它的亮度更加均匀，背光表现更加细腻，也解决暗场画面发灰问题；相比OLED电视来说，它的屏幕亮度可以大幅度提升，峰值亮度达2000nits，也不会有烧屏等寿命风险。另一个值得关注的点是，小米电视大师86英寸Mini LED采用了多屏同色技术，手机、平板、电视多端做到了色彩统一，在多终端交替使用时，体验一致性更好。一台好的电视除了屏幕外，声音体验也不能落下，它的发声单元总功率达到了70W，其中光独立低音单元就20W功率，经过DTS和IMAX专业音频机构认证，不开玩笑，声音扑面而来，身临其境。影音表现俱佳，那它其他方面表现怎么样？在娱乐方面，它带有两个HDMI 2.1接口，支持最高48Gbps传输速率，如果你是Xbox、PS5等游戏机用户，就能够获得最高4K 120FPS画质体验，同时支持VRR可变刷新率、ALLM低延迟和FreeSync Premium Pro，确保画面同步、低延迟和防止画面撕裂。Mini LED电视目前还算小众品类，没想到小米居然真的做了台高端的Mini LED电视，这台电视带给我很大的惊喜，我认为它是2万元内最值得购买的电视。#小米电视大师系列# [组图共9张] 原图 ,2023-04-19 14:25,98,7,44
MCHdoplvV,收购魅族以后，吉利应该是截至目前为止，唯一一家又造车又造手机的厂商吧，#为啥就吉利造车又造手机# ？我觉得从用户体验来说，手机厂商是更懂生态互联以及软件交互的，手机与车机的交互逻辑之间做到无壁垒，能消除消费者的上手难度。吉利银河专属的智能座舱系统，它的系统UI、语音交互、生态互联、车机流畅度等，都称得上是“遥遥领先”。另外吉利银河L7是首款搭载神盾电池安全系统的车型，不但做到了电池组安全，还做到了细胞级的防辐射，对于佩戴心脏起搏器、心律转复除颤器等植入式医疗器械的特殊人群来说，是极大的防护和关爱。未来新能源车会成为主流趋势，细胞级的防辐射应该得成为标配。 [组图共9张] 原图 ,2023-04-19 13:10,75,6,65
MCG6oghf0,刚发布的PICO 4 Pro VR 一体机，我已经收到一段时间了，给大家分享一下使用体验。外观采用了浅金曲面镜设计，更具有未来感。机身小巧，采用前后平衡式设计，机器重量均匀分布，佩戴起来很舒适，戴久了也不会感觉有负担。相比于PICO 4，新品升级了眼动追踪和面部追踪功能，能实现真人表情模拟，让VR虚拟形象有了更灵动的表情；视线交互带来了更有趣的体验，利用眼神「射击」或者「眼神」指引，通过眼神变动就可以推动故事情节，结合视线追踪功能，看哪哪都清晰。#PICO4Pro# 还支持智能无级瞳距调节等功能，能够智能记忆多人瞳距，自动匹配后无需再调节，非常方便，很适合家庭、聚会等场景使用，并且支持将VR画面投屏到手机APP上、支持远程投屏指引，新手也能轻松上手。PICO 4 Pro VR屏幕体验也很好，4K+分辨率，并且拥有105度超大视角，可视范围和人眼自然感知的视角范围很接近。还有高画质彩色透视，日常使用时，只需要双击头显主体右侧就能看到现实画面，这样我们需要喝水或者拿东西时，就不需要把头显摘下来。另外，这HyperSense振感手柄在系统交互或者游戏中，能提供细腻振感，体验感提升不少生态方面，PICO布局多年，能提供VR运动、VR娱乐（游戏）、VR视频、VR创造四大场景，并且有很多的精品软件和游戏。而且这次的PICO 4 Pro VR 一体机提供了512GB 存储空间，可以下载更多的应用、视频等，内存问题基本上不需要我们去担心。总的来说，PICO 4 Pro VR的体验还是很棒的，沉浸式的体验感也很强。最后问问大家，最近有打算购买VR这类产品吗？#INJOY潮电新秀场# [组图共9张] 原图 ,2023-04-19 10:20,47,5,21
MCwXH42Dr,终于看到小鹏G6的实车了，感觉比之前工信部的图好看不少，据说我喜欢的刘慈欣也是小鹏G6的设计顾问。车本身的亮点感觉也挺多，用了全新的SEPA 2.0扶摇架构、有800V的高压SiC平台和3C电芯、有前后一体式铝压铸和CIB车身电池一体化技术。还有小鹏标志性的智能化也没有落下，508 TOPS算力、31颗感知硬件的XNGP智能辅助驾驶，还有全场景四音区的语音，把这么多东西集合在一辆中型SUV上还是很少见的，总体也比较符合我对未来智能汽车的想象。#小鹏G6亮相上海车展##将来的智能汽车什么样##上海车展潮这看# [组图共7张] 原图 ,2023-04-18 11:03,269,13,89
MChCjzdhA,#激光雷达是智商税吗# 为什么到现在还有人觉得激光雷达是智商税呢？汽车跟其它数码产品不一样，无论什么产品都有出故障的可能，但交通工具最需要的是安全和稳定，尤其是对于自动驾驶来说，这里面保障稳定的一个好办法就是增加系统的安全冗余。比如毫米波雷达、激光雷达、高精地图都可以算是。我不否认靠摄像头和软件算法在理论上已经能够实现好用的自动驾驶，成本也更低，但在做好这两点的基础上再增加安全冗余只会让自动驾驶更稳定、更安全。所以主流的车企只要有条件都会在自动驾驶上选择激光雷达的路线，像今天中国首秀的沃尔沃EX90就在车顶中央位置搭载了高规激光雷达，最远有600米的探测距离，即使是驾驶者最怕遇到的浓雾、大雨等恶劣天气，也能看清楚250米以外的行人，甚至还能识别120米外横置地面的黑色轮胎。而且这辆车用的是沃尔沃原生纯电平台打造，搭载了诸多创新安全功能，相信以安全性作为一大卖点的沃尔沃又将树立纯电时代的安全新标杆。 [组图共6张] 原图 ,2023-04-16 20:00,183,17,56
MC58jkOH4,我们趣评测贴膜小摊太火爆了！！！现场还有网友拿了一台Redmi二手机给我们回收。@小晴Kiwa 看着很认真，但是一点也不专业，给客人贴膜，原本的旧钢化膜都没撕下来就往上贴，浪费了我们一张顶级零四钢化膜。不过她也有贡献，社牛体质的她用两张钢化膜换了@开水族馆的生物男 家的一盘手撕鸡。 #微博红人节# http://t.cn/AildXvZ3 显示地图 [组图共9张] 原图 ,2023-04-15 12:13,502,7,139
MBNAs5hqO,#你有笔记本续航焦虑吗#这方面我有发言权，大家都知道普通轻薄笔记本通常耗电很快，刷刷网页看看电影，很快就没电了，我每次带笔记本出门都胆战心惊的。听说这次#荣耀笔记本#三叉戟发布会上公开了荣耀MagicBook 14系列 2023，拥有最高达15小时超长续航，能满足9.7小时日常办公需求，那可真是太好了！感觉的我的电量焦虑有救了！ [组图共4张] 原图 ,2023-04-13 15:33,53,2,20
MDKOB88M9,还是OPPO稳啊！据权威第三方调研机构数据显示，OPPO（含一加）2023年第一季度中国市场安卓第一；一加以210%的增长，做到了全行业增速第一，OPPO助力的“百亿补贴”效果明显，OPPO和一加共享技术创新带来了正向效益，一加开年至今推出的一加11、一加ACE2、一加ACE 2V产品力都非常强，好的产品自然受到消费者喜爱。 原图 ,2023-04-26 12:10,289,6,104
MDBhVxUqF,#从艾热的歌里听出了画面感#半入耳TWS到底有没有资格谈音质？如果你对半入耳的音质还停留在听个响的阶段，那一定要试试华为FreeBuds 5。“水滴”的耳机形态，带来的不仅是佩戴更舒适，还有创新的内部器件架构。发声单元、控制系统、电池及快充系统三个模块彼此独立，减少了内部电磁干扰，声音更纯净，同时驱动磁力更强劲。我亲身体验了快三周，FreeBuds 5在音质上的调教风格是更偏低频，砰砰砰的澎湃感很足，但并不轰头，人声的细节也得到了很真实的还原，听那些声场开阔的音乐，脑袋里很容易产生画面感。#你能听出音乐的画面感吗# [组图共9张] 原图 ,2023-04-25 11:55,70,3,18
MD3ln7Q9m,拼多多百亿补贴【小米超级加补日】来了！活动商品可领超大额券！券后超劲爆好价！还带正品发票护航，抢到就是赚到！点击直达活动会场：【http://t.cn/A6NJBxaI】手机专场：红米Note12Pro：【领券立减250元  券后：1189元起】 http://t.cn/A6NJBxoF红米Note12Pro拥有5000mAh大电池，67W快充，还是OLED柔性直屏，天玑1080处理器保证流畅度，还是很香的。红米K60 E：【领券立减400元  券后：1599元起】http://t.cn/A6NJBxKC天玑8200处理器依旧能打，5500mAh大电池，续航更久，还是2K屏幕。红米K40S(8＋256GB) ：【领券立减300元  券后：1439元起】http://t.cn/A6NJBx92经典的骁龙870处理器，三星E4直屏，支持OIS光学防抖，电竞级VC液冷散热。红米Note11T Pro ：【领券立减200元  券后：1099元起】http://t.cn/A6NJBx9j喜欢LCD屏幕的手机可以看这台，6.6英寸大屏幕，天玑8100芯片，补贴后价格还不错。小米空调KFR-35GW/N1A3：【领券立减450元  券后：1549元】http://t.cn/A6NJBxCq三级能效，支持自动清洁，自动除霜，家用很适合。小米空调KFR-72LW/N1A1：【领券立减1250元  券后：3749元】http://t.cn/A6NJBxCn简洁大方的外观设计，噪音也控制得不错，同级别性价比很高。小米电视 EA70 ：【领券立减450元  券后：1799元】http://t.cn/A6NJBxNV金属全面屏，70英寸4k超高清画质，支持小爱同学，大屏还是很香的。小米冰箱BCD-610WMSA：【领券立减380元  券后：1879元】http://t.cn/A6NJBxaI对开门设计，610升大空间，一级能效，超大超保鲜，还支持智能互联。拼多多百亿补贴从4月开启了”数码家电消费季“的活动，平台加补10亿元，全网低价，正品发票，天天都是618！点击直达活动会场：【http://t.cn/A6NJBxpH】 [组图共9张] 原图 ,2023-04-21 21:30,216,84,91
MzcfT7Wy8,#机圈大盘点# 这期我们来盘点一下2023开年热门平板，它们分别是张老板口中手感最好的#OPPO Pad2#、搭载 14.5 英寸 OLED 大大大大屏幕的拯救者 Y900 、 兼具护眼和纸感书写体验的#华为MatePad# 11 柔光版、有个好爸爸的荣耀平板V8 Pro ，来看看哪个才是你们心目中的平板之光吧！[勾引] http://t.cn/A6CDyOte ,2023-03-27 12:50,1198,3725,1089
MyNHJayWP,阿维塔11单电机版发布，一图流了解关键信息，价格下探到319900起，宁德时代三元锂电池，CLTC续航705公里，比双电机版更长，750V高压充电方案，充电10分钟，续航200公里。这个车有两点很吸引我，一个是外观，很科幻有型，另外一个是标配华为HI辅助驾驶，实力很强。这次有了单电机版本，整个阿维塔11系列的产品竞争力增强很多，相信后续在销量上会有很明显的体现。#阿维塔# #阿维塔11单电机版上市# 原图 ,2023-03-24 22:20,541,1,83
